Département,Région,Ville,Gazole_prix,SP95_prix,E85_prix,GPLc_prix,E10_prix,SP98_prix,Nombre d'occurrences
Côtes-d'Armor,Bretagne,Tréguier,1.895,1.925,1.018,,,1.968,1
Côtes-d'Armor,Bretagne,Trémuson,1.919,,,,1.889,,1
Côtes-d'Armor,Bretagne,Uzel,2.014,2.049,,,1.9885000000000002,2.0205,2
Côtes-d'Armor,Bretagne,Yffiniac,1.9540000000000002,2.29,0.989,1.069,1.869,2.1545,2
Côtes-d'Armor,Bretagne,Évran,1.919,1.959,,,,,1
Deux-Sèvres,Nouvelle-Aquitaine,Aiffres,2.0655,1.99,,,2.122,2.242,2
Deux-Sèvres,Nouvelle-Aquitaine,Aigondigné,1.929,1.969,,,,1.999,1
Deux-Sèvres,Nouvelle-Aquitaine,Airvault,1.879,,,,1.879,1.949,1
Deux-Sèvres,Nouvelle-Aquitaine,Argentonnay,1.9595,1.9745,,,,1.979,2
Deux-Sèvres,Nouvelle-Aquitaine,Azay-le-Brûlé,1.882,1.844,,0.998,1.846,1.939,1
Deux-Sèvres,Nouvelle-Aquitaine,Beauvoir-sur-Niort,1.917,1.899,0.998,,1.859,,1
Deux-Sèvres,Nouvelle-Aquitaine,Bessines,1.882,,0.946,,1.799,1.88,1
Deux-Sèvres,Nouvelle-Aquitaine,Bressuire,1.8866666666666667,1.966,0.952,,1.8473333333333333,1.887,3
Deux-Sèvres,Nouvelle-Aquitaine,Brioux-sur-Boutonne,1.879,,0.998,,1.879,,1
Deux-Sèvres,Nouvelle-Aquitaine,Celles-sur-Belle,1.934,,,,1.87,1.958,1
Deux-Sèvres,Nouvelle-Aquitaine,Cerizay,1.9325,1.978,,,1.895,1.96,2
Deux-Sèvres,Nouvelle-Aquitaine,Champdeniers,1.882,,0.955,,1.846,1.938,1
Deux-Sèvres,Nouvelle-Aquitaine,Chauray,1.844,1.925,0.994,0.979,1.8745,1.9546666666666666,3
Deux-Sèvres,Nouvelle-Aquitaine,Chef-Boutonne,1.9235,,,,1.901,1.9745,2
Deux-Sèvres,Nouvelle-Aquitaine,Châtillon-sur-Thouet,1.9425,1.973,,,,2.0365,2
Deux-Sèvres,Nouvelle-Aquitaine,Coulonges-sur-l'Autize,1.879,,0.999,,1.859,1.999,1
Deux-Sèvres,Nouvelle-Aquitaine,Faye-sur-Ardin,1.99,,1.13,1.054,1.99,1.99,1
Deux-Sèvres,Nouvelle-Aquitaine,Fontenille-Saint-Martin-d'Entraigues,1.999,1.999,,,,2.029,1
Deux-Sèvres,Nouvelle-Aquitaine,Fontivillié,2.02,,,,2.0,,1
Deux-Sèvres,Nouvelle-Aquitaine,L'Absie,1.999,2.059,,,1.999,,1
Deux-Sèvres,Nouvelle-Aquitaine,La Chapelle-Saint-Laurent,1.97,1.98,,,,,1
Deux-Sèvres,Nouvelle-Aquitaine,La Crèche,1.969,1.969,,,,1.999,1
Deux-Sèvres,Nouvelle-Aquitaine,La Mothe-Saint-Héray,1.992,2.001,,,,2.025,1
Deux-Sèvres,Nouvelle-Aquitaine,Lezay,1.899,,,,1.889,1.969,1
Deux-Sèvres,Nouvelle-Aquitaine,Magné,1.889,1.919,0.985,,1.869,1.959,1
Deux-Sèvres,Nouvelle-Aquitaine,Mauléon,1.899,,0.963,,1.845,,1
Deux-Sèvres,Nouvelle-Aquitaine,Mauzé-sur-le-Mignon,1.909,,0.998,,1.823,1.886,1
Deux-Sèvres,Nouvelle-Aquitaine,Mazières-en-Gâtine,1.99,,,,1.963,1.99,1
Deux-Sèvres,Nouvelle-Aquitaine,Melle,1.9226666666666665,1.99,0.998,,1.859,1.959,3
Deux-Sèvres,Nouvelle-Aquitaine,Moncoutant-sur-Sèvre,1.895,,,,1.879,1.979,1
Deux-Sèvres,Nouvelle-Aquitaine,Niort,1.896125,1.864,0.97875,0.979,1.858666666666667,1.933375,11
Deux-Sèvres,Nouvelle-Aquitaine,Nueil-les-Aubiers,1.874,1.895,,,,1.937,1
Deux-Sèvres,Nouvelle-Aquitaine,Pamproux,2.0545,,1.259,1.0685,2.0545,2.0645,2
Deux-Sèvres,Nouvelle-Aquitaine,Parthenay,1.9693333333333332,1.847,1.099,,1.8963333333333334,1.9706666666666666,3
Deux-Sèvres,Nouvelle-Aquitaine,Plaine-et-Vallées,,,,,,,1
Deux-Sèvres,Nouvelle-Aquitaine,Pompaire,1.919,1.929,,,,1.989,1
Deux-Sèvres,Nouvelle-Aquitaine,Saint-Maixent-l'École,1.937,,,,1.851,1.978,1
Deux-Sèvres,Nouvelle-Aquitaine,Saint-Varent,1.879,1.903,,,1.883,1.949,1
Deux-Sèvres,Nouvelle-Aquitaine,Sauzé-Vaussais,1.889,1.909,,,1.869,1.959,1
Deux-Sèvres,Nouvelle-Aquitaine,Secondigny,1.859,,,,1.849,1.949,1
Deux-Sèvres,Nouvelle-Aquitaine,Thouars,1.92625,2.0095,0.9813333333333333,1.11,1.85,1.9513333333333334,4
Deux-Sèvres,Nouvelle-Aquitaine,Thénezay,1.8515000000000001,1.9304999999999999,,,1.976,1.9460000000000002,2
Deux-Sèvres,Nouvelle-Aquitaine,Villiers-en-Plaine,1.99,,1.13,1.054,1.99,1.99,1
Deux-Sèvres,Nouvelle-Aquitaine,Vouillé,1.99,,,1.054,1.99,1.99,3
Vienne,Nouvelle-Aquitaine,Vouillé,1.9495,,,,1.9295,1.9795,3
Deux-Sèvres,Nouvelle-Aquitaine,Échiré,1.882,,0.955,,1.814,1.898,1
Dordogne,Nouvelle-Aquitaine,Agonac,1.96,1.98,,,,,1
Dordogne,Nouvelle-Aquitaine,Beaumontois en Périgord,1.93,1.941,,,,1.969,1
Dordogne,Nouvelle-Aquitaine,Bergerac,1.9128,1.9116666666666664,1.047,0.9123333333333333,1.8929999999999998,1.971,10
Dordogne,Nouvelle-Aquitaine,Boulazac Isle Manoire,1.9369999999999998,1.888,0.9994999999999999,0.975,1.901,1.97875,4
Dordogne,Nouvelle-Aquitaine,Brantôme en Périgord,1.9276666666666669,1.9745,0.985,,1.919,1.999,3
Dordogne,Nouvelle-Aquitaine,Coulounieix-Chamiers,1.898,1.959,,,,2.009,1
Dordogne,Nouvelle-Aquitaine,Creysse,1.92,1.911,0.999,0.949,1.858,1.955,1
Dordogne,Nouvelle-Aquitaine,Cénac-et-Saint-Julien,1.939,1.949,,,,1.989,1
Dordogne,Nouvelle-Aquitaine,Eymet,1.959,1.98,,,,1.995,1
Dordogne,Nouvelle-Aquitaine,Groléjac,1.99,1.99,0.994,,,1.99,1
Dordogne,Nouvelle-Aquitaine,Hautefort,1.909,1.939,0.998,,1.899,,1
Dordogne,Nouvelle-Aquitaine,La Coquille,1.939,1.949,,,,1.989,1
Dordogne,Nouvelle-Aquitaine,La Feuillade,1.931,,0.998,,1.924,1.988,1
Dordogne,Nouvelle-Aquitaine,La Force,1.969,1.989,,,,1.999,1
Dordogne,Nouvelle-Aquitaine,La Roche-Chalais,1.942,1.906,0.998,1.023,1.87,1.932,1
Dordogne,Nouvelle-Aquitaine,La Roque-Gageac,1.99,1.99,,,1.99,,1
Dordogne,Nouvelle-Aquitaine,La Tour-Blanche-Cercles,1.975,2.012,,,,2.05,1
Dordogne,Nouvelle-Aquitaine,Lalinde,2.0300000000000002,2.094,0.998,,1.913,2.049,2
Dordogne,Nouvelle-Aquitaine,Lanouaille,1.9445000000000001,1.99,,,1.909,1.996,2
Dordogne,Nouvelle-Aquitaine,Le Bugue,1.949,,,,1.929,1.999,1
Dordogne,Nouvelle-Aquitaine,Le Buisson-de-Cadouin,1.99,1.99,,,,1.99,2
Dordogne,Nouvelle-Aquitaine,Les Eyzies,1.998,2.018,,,,,1
Dordogne,Nouvelle-Aquitaine,Mareuil en Périgord,1.949,1.979,,,,1.999,1
Dordogne,Nouvelle-Aquitaine,Marsac-sur-l'Isle,1.9416666666666667,1.9489999999999998,,0.975,1.866,1.943,3
Dordogne,Nouvelle-Aquitaine,Montcaret,1.99,1.99,,,,,1
Dordogne,Nouvelle-Aquitaine,Montignac-Lascaux,1.939,,0.998,,1.909,1.979,1
Dordogne,Nouvelle-Aquitaine,Montpon-Ménestérol,1.921,,,1.0,1.857,1.882,1
Dordogne,Nouvelle-Aquitaine,Nontron,1.9295,1.976,,,1.935,2.0065,2
Dordogne,Nouvelle-Aquitaine,Négrondes,1.99,1.99,,,,1.99,1
Dordogne,Nouvelle-Aquitaine,Pays de Belvès,1.99,,0.994,,1.977,1.99,1
Dordogne,Nouvelle-Aquitaine,Piégut-Pluviers,1.919,1.959,,,1.929,1.989,1
Dordogne,Nouvelle-Aquitaine,Port-Sainte-Foy-et-Ponchapt,1.9184999999999999,1.877,,,1.8815,1.956,2
Dordogne,Nouvelle-Aquitaine,Prigonrieux,1.919,1.959,1.049,,,1.999,1
Dordogne,Nouvelle-Aquitaine,Périgueux,1.9343333333333332,1.888,0.987,0.975,1.8760000000000001,1.9895,3
Dordogne,Nouvelle-Aquitaine,Ribérac,1.911,1.883,0.998,,1.8679999999999999,1.9344999999999999,2
Dordogne,Nouvelle-Aquitaine,Rouffignac-Saint-Cernin-de-Reilhac,1.95,1.95,,,,1.98,1
Dordogne,Nouvelle-Aquitaine,Saint Aulaye-Puymangou,2.01,1.998,,,,2.036,1
Dordogne,Nouvelle-Aquitaine,Saint-Astier,1.883,,0.982,0.975,1.854,1.941,2
Dordogne,Nouvelle-Aquitaine,Saint-Cyprien,1.948,1.989,,,,2.009,3
Loire,Auvergne-Rhône-Alpes,Saint-Cyprien,1.899,,0.999,,1.889,1.979,3
Pyrénées-Orientales,Occitanie,Saint-Cyprien,1.934,,0.994,,1.924,1.99,3
Dordogne,Nouvelle-Aquitaine,Saint-Martial-d'Albarède,1.916,,,,1.906,1.991,1
Dordogne,Nouvelle-Aquitaine,Saint-Martial-de-Valette,1.99,,0.999,,1.976,1.99,1
Dordogne,Nouvelle-Aquitaine,Saint-Médard-de-Mussidan,1.905,1.9940000000000002,,1.0,1.881,1.973,3
Dordogne,Nouvelle-Aquitaine,Saint-Pardoux-la-Rivière,1.983,1.989,,,,2.029,1
Dordogne,Nouvelle-Aquitaine,Saint-Pierre-de-Chignac,1.999,2.039,,,,2.069,1
Dordogne,Nouvelle-Aquitaine,Salignac-Eyvigues,1.866,,,,1.84,1.903,1
Dordogne,Nouvelle-Aquitaine,Sanilhac,1.947,1.945,,,,1.985,1
Dordogne,Nouvelle-Aquitaine,Sarlat-la-Canéda,1.953,1.975,0.981,0.99,1.9045,1.9596666666666664,3
Dordogne,Nouvelle-Aquitaine,Sarliac-sur-l'Isle,1.99,,,,1.975,1.99,1
Dordogne,Nouvelle-Aquitaine,Savignac-Lédrier,1.989,1.999,,,,2.049,1
Dordogne,Nouvelle-Aquitaine,Sigoulès-et-Flaugeac,1.96,1.999,,,,1.999,1
Dordogne,Nouvelle-Aquitaine,Siorac-en-Périgord,1.948,1.989,,,,2.009,1
Dordogne,Nouvelle-Aquitaine,Terrasson-Lavilledieu,1.9403333333333332,,,1.004,1.9156666666666666,1.9900000000000002,3
Dordogne,Nouvelle-Aquitaine,Thenon,1.924,1.94,,,1.909,1.96,2
Dordogne,Nouvelle-Aquitaine,Thiviers,1.94,1.951,,,,1.9865,2
Dordogne,Nouvelle-Aquitaine,Tocane-Saint-Apre,1.909,1.935,,,,,1
Dordogne,Nouvelle-Aquitaine,Trélissac,1.9343333333333332,1.888,0.98,0.97,1.9000000000000001,1.964,3
Dordogne,Nouvelle-Aquitaine,Tursac,1.85,1.95,,,,,1
Dordogne,Nouvelle-Aquitaine,Vergt,1.912,,0.998,,1.899,1.969,1
Dordogne,Nouvelle-Aquitaine,Villefranche-du-Périgord,1.97,,,,1.98,2.05,1
Dordogne,Nouvelle-Aquitaine,Vélines,1.928,1.946,,,1.962,1.993,1
Doubs,Bourgogne-Franche-Comté,Amancey,1.984,2.034,,,,2.098,1
Doubs,Bourgogne-Franche-Comté,Arc-et-Senans,1.979,2.049,,,,2.089,1
Doubs,Bourgogne-Franche-Comté,Arcey,1.909,,1.039,,1.869,,1
Doubs,Bourgogne-Franche-Comté,Audincourt,1.9255,1.913,,,1.8515000000000001,1.9304999999999999,2
Doubs,Bourgogne-Franche-Comté,Autechaux,1.989,,1.119,,2.029,2.049,1
Doubs,Bourgogne-Franche-Comté,Bart,1.989,2.039,,,,2.089,1
Doubs,Bourgogne-Franche-Comté,Baume-les-Dames,1.942,1.9596666666666664,0.9986666666666667,0.999,1.9156666666666666,1.999,4
Doubs,Bourgogne-Franche-Comté,Bavans,1.929,1.974,,,1.889,2.069,2
Doubs,Bourgogne-Franche-Comté,Besançon,1.9551000000000003,1.929,1.049,,1.9536666666666669,2.0132857142857143,11
Doubs,Bourgogne-Franche-Comté,Beure,1.959,,,0.969,1.9740000000000002,2.074,2
Doubs,Bourgogne-Franche-Comté,Chalezeule,1.9540000000000002,,,,1.9025,1.9815,2
Doubs,Bourgogne-Franche-Comté,Chemaudin et Vaux,1.99,,,,1.99,1.99,1
Doubs,Bourgogne-Franche-Comté,Courcelles-lès-Montbéliard,1.925,,1.01,,1.889,1.949,1
Doubs,Bourgogne-Franche-Comté,Cuse-et-Adrisans,1.733,,,,1.898,1.99,1
Doubs,Bourgogne-Franche-Comté,Dampierre-les-Bois,1.895,,0.998,,1.831,1.913,1
Doubs,Bourgogne-Franche-Comté,Dampierre-sur-le-Doubs,1.915,,,,1.949,2.076,1
Doubs,Bourgogne-Franche-Comté,Devecey,1.899,1.919,0.999,,,1.999,1
Doubs,Bourgogne-Franche-Comté,Doubs,1.91,1.889,,,,1.959,1
Doubs,Bourgogne-Franche-Comté,Exincourt,1.926,1.928,,1.045,1.869,,1
Doubs,Bourgogne-Franche-Comté,Frasne,1.949,,,,1.959,2.019,1
Doubs,Bourgogne-Franche-Comté,Gilley,1.959,2.042,,,,,2
Doubs,Bourgogne-Franche-Comté,Houtaud,1.899,1.865,,,1.826,1.929,1
Doubs,Bourgogne-Franche-Comté,L'Isle-sur-le-Doubs,1.912,,0.999,,1.817,1.895,1
Doubs,Bourgogne-Franche-Comté,Lavans-Quingey,1.932,,0.998,,1.866,1.943,1
Doubs,Bourgogne-Franche-Comté,Le Russey,1.949,2.049,0.997,,1.999,2.099,2
Doubs,Bourgogne-Franche-Comté,Les Fourgs,1.939,1.989,,,,,1
Doubs,Bourgogne-Franche-Comté,Les Hôpitaux-Neufs,1.949,1.929,,,,1.969,1
Doubs,Bourgogne-Franche-Comté,Levier,1.979,2.039,,,,2.079,1
Doubs,Bourgogne-Franche-Comté,Mamirolle,1.941,,1.099,,1.901,1.99,1
Doubs,Bourgogne-Franche-Comté,Mandeure,1.92,,,,1.95,2.03,1
Doubs,Bourgogne-Franche-Comté,Marchaux-Chaudefontaine,1.9493333333333334,1.929,1.1284999999999998,1.054,1.9663333333333333,2.066,3
Doubs,Bourgogne-Franche-Comté,Mathay,1.919,,1.049,,1.899,,1
Doubs,Bourgogne-Franche-Comté,Maîche,1.9660000000000002,1.9929999999999999,,,1.951,,2
Doubs,Bourgogne-Franche-Comté,Montbéliard,1.9246666666666667,1.889,0.984,0.999,1.8593333333333335,1.954,3
Doubs,Bourgogne-Franche-Comté,Montferrand-le-Château,1.959,1.917,,,,1.976,1
Doubs,Bourgogne-Franche-Comté,Morteau,1.94175,1.9889999999999999,0.9975,,1.93425,2.0445,4
Doubs,Bourgogne-Franche-Comté,Mouthe,1.979,2.049,,,,2.089,1
Doubs,Bourgogne-Franche-Comté,Orchamps-Vennes,1.938,1.943,,,,1.992,1
Doubs,Bourgogne-Franche-Comté,Ornans,1.999,2.059,,,,2.099,2
Doubs,Bourgogne-Franche-Comté,Pays-de-Clerval,1.989,2.029,,,,2.079,1
Doubs,Bourgogne-Franche-Comté,Pierrefontaine-les-Varans,1.975,,,,1.866,1.899,1
Doubs,Bourgogne-Franche-Comté,Pirey,1.979,,,,1.99,1.99,1
Doubs,Bourgogne-Franche-Comté,Pont-de-Roide-Vermondans,1.9525000000000001,1.9489999999999998,,,1.834,1.935,2
Doubs,Bourgogne-Franche-Comté,Pontarlier,1.9723333333333333,1.99,1.159,,2.049,2.099,3
Doubs,Bourgogne-Franche-Comté,Pouilley-les-Vignes,1.899,1.939,1.029,,,1.979,1
Doubs,Bourgogne-Franche-Comté,Quingey,1.932,,0.998,,1.866,1.943,1
Doubs,Bourgogne-Franche-Comté,Roche-lez-Beaupré,1.919,1.949,,,1.919,1.999,1
Doubs,Bourgogne-Franche-Comté,Saint-Vit,1.899,1.949,1.029,0.949,1.899,1.989,3
Doubs,Bourgogne-Franche-Comté,Sancey,1.999,2.049,,,2.029,2.089,2
Doubs,Bourgogne-Franche-Comté,Saône,1.959,1.979,1.029,,1.944,1.999,2
Doubs,Bourgogne-Franche-Comté,Seloncourt,1.919,,,,1.839,1.919,1
Doubs,Bourgogne-Franche-Comté,Sochaux,1.918,1.966,0.998,,1.93,,1
Doubs,Bourgogne-Franche-Comté,Valdahon,1.9133333333333333,,1.048,,1.8813333333333333,1.9613333333333334,3
Doubs,Bourgogne-Franche-Comté,Valentigney,1.99,,,,1.986,1.99,1
Doubs,Bourgogne-Franche-Comté,Vercel-Villedieu-le-Camp,1.935,1.966,,,,1.999,1
Doubs,Bourgogne-Franche-Comté,Villers-le-Lac,1.949,1.999,,,,2.089,1
Doubs,Bourgogne-Franche-Comté,Villers-sous-Chalamont,,2.05,,,,,1
Doubs,Bourgogne-Franche-Comté,Voujeaucourt,1.9895,2.039,,,1.986,2.0395,2
Doubs,Bourgogne-Franche-Comté,École-Valentin,1.943,1.795,1.0535,0.969,1.9025,1.9815,2
Doubs,Bourgogne-Franche-Comté,Écot,2.119,,1.316,,2.039,2.185,1
Drôme,Auvergne-Rhône-Alpes,Albon,1.919,,1.02,,1.909,,1
Drôme,Auvergne-Rhône-Alpes,Alixan,1.938,2.072,1.159,,1.8984999999999999,1.9775,3
Drôme,Auvergne-Rhône-Alpes,Allan,2.104,,,1.168,2.0549999999999997,2.175,2
Drôme,Auvergne-Rhône-Alpes,Anneyron,1.939,1.952,,,,1.994,1
Drôme,Auvergne-Rhône-Alpes,Aouste-sur-Sye,1.918,1.969,0.998,,1.915,1.989,1
Drôme,Auvergne-Rhône-Alpes,Beaumont-lès-Valence,1.905,1.959,1.019,,1.899,,1
Drôme,Auvergne-Rhône-Alpes,Bourg-de-Péage,1.9344999999999999,,,1.024,1.932,1.9705,2
Drôme,Auvergne-Rhône-Alpes,Bourg-lès-Valence,1.9003333333333334,1.883,,1.046,1.8916666666666666,1.982333333333333,3
Drôme,Auvergne-Rhône-Alpes,Buis-les-Baronnies,1.9340000000000002,,0.999,,1.929,2.069,2
Drôme,Auvergne-Rhône-Alpes,Chabeuil,1.945,,1.0065,,1.9435,1.99,2
Drôme,Auvergne-Rhône-Alpes,Chatuzange-le-Goubet,1.9395,1.929,,,1.99,1.9745,2
Drôme,Auvergne-Rhône-Alpes,Châteauneuf-du-Rhône,1.9024999999999999,,1.0539999999999998,,1.921,1.9825,2
Drôme,Auvergne-Rhône-Alpes,Châteauneuf-sur-Isère,1.959,,1.119,,1.929,2.019,1
Drôme,Auvergne-Rhône-Alpes,Cliousclat,1.908,,0.994,,1.881,1.969,1
Drôme,Auvergne-Rhône-Alpes,Cléon-d'Andran,1.99,1.99,,,,,1
Drôme,Auvergne-Rhône-Alpes,Crest,1.9705,2.044,,0.999,1.97,2.036,5
Drôme,Auvergne-Rhône-Alpes,Die,1.9465,2.018,0.998,,1.949,2.0415,2
Drôme,Auvergne-Rhône-Alpes,Dieulefit,1.939,1.999,,,,2.049,1
Drôme,Auvergne-Rhône-Alpes,Donzère,1.897,,0.9984999999999999,,1.8883333333333334,1.9815,3
Drôme,Auvergne-Rhône-Alpes,Eymeux,1.99,,,,1.99,1.99,1
Drôme,Auvergne-Rhône-Alpes,Grane,1.92,,1.05,,1.94,2.0,1
Drôme,Auvergne-Rhône-Alpes,Grignan,1.929,,0.998,,1.949,2.029,1
Drôme,Auvergne-Rhône-Alpes,Hauterives,1.919,1.956,,,,1.999,1
Drôme,Auvergne-Rhône-Alpes,La Baume-d'Hostun,2.0789999999999997,,1.239,1.054,2.089,2.199,2
Drôme,Auvergne-Rhône-Alpes,La Bégude-de-Mazenc,1.909,2.009,,,,2.059,1
Drôme,Auvergne-Rhône-Alpes,La Laupie,1.99,1.99,,,,,1
Drôme,Auvergne-Rhône-Alpes,Les Tourrettes,1.979,,,,1.99,1.99,1
Drôme,Auvergne-Rhône-Alpes,Livron-sur-Drôme,1.9940000000000002,,,,2.034,2.1239999999999997,2
Drôme,Auvergne-Rhône-Alpes,Loriol-sur-Drôme,1.898,1.915,0.998,1.069,1.875,1.959,1
Drôme,Auvergne-Rhône-Alpes,Luc-en-Diois,1.974,2.054,,,,,1
Drôme,Auvergne-Rhône-Alpes,Lus-la-Croix-Haute,2.039,,,1.047,2.099,2.169,1
Drôme,Auvergne-Rhône-Alpes,Montboucher-sur-Jabron,1.949,,1.199,,1.989,2.069,2
Drôme,Auvergne-Rhône-Alpes,Montmeyran,1.989,,,,1.999,,1
Drôme,Auvergne-Rhône-Alpes,Montélier,1.924,1.979,0.998,,1.929,2.013,1
Drôme,Auvergne-Rhône-Alpes,Montélimar,1.8971428571428572,1.941,1.0056666666666667,,1.884,1.954,7
Drôme,Auvergne-Rhône-Alpes,Mours-Saint-Eusèbe,1.939,,,,1.959,1.999,1
Drôme,Auvergne-Rhône-Alpes,Nyons,1.879,,1.009,,1.909,2.019,2
Drôme,Auvergne-Rhône-Alpes,Peyrins,1.989,2.148,,,,2.179,1
Drôme,Auvergne-Rhône-Alpes,Pierrelatte,1.933,1.96,,,,1.99,1
Drôme,Auvergne-Rhône-Alpes,Pont-de-l'Isère,2.009333333333333,,1.1165,1.054,1.9906666666666666,2.0526666666666666,3
Drôme,Auvergne-Rhône-Alpes,Portes-lès-Valence,1.9805000000000001,,1.224,1.054,1.988,2.081,4
Drôme,Auvergne-Rhône-Alpes,Puy-Saint-Martin,1.925,,,,1.978,2.045,1
Drôme,Auvergne-Rhône-Alpes,Romans-sur-Isère,1.9123333333333334,1.92,1.309,0.989,1.883,1.9700000000000002,3
Drôme,Auvergne-Rhône-Alpes,Saillans,1.964,2.054,,,,,1
Drôme,Auvergne-Rhône-Alpes,Saint-Donat-sur-l'Herbasse,1.919,,1.089,,1.929,1.999,2
Drôme,Auvergne-Rhône-Alpes,Saint-Jean-en-Royans,1.929,1.879,0.999,,,1.919,1
Drôme,Auvergne-Rhône-Alpes,Saint-Laurent-en-Royans,1.969,1.979,,,,1.998,1
Drôme,Auvergne-Rhône-Alpes,Saint-Marcel-lès-Valence,1.949,,1.199,,1.999,,1
Drôme,Auvergne-Rhône-Alpes,Saint-Paul-Trois-Châteaux,1.868,1.867,0.999,,1.807,,1
Drôme,Auvergne-Rhône-Alpes,Saint-Paul-lès-Romans,1.884,1.877,0.968,0.926,1.825,1.944,1
Drôme,Auvergne-Rhône-Alpes,Saint-Rambert-d'Albon,2.0693333333333332,,0.982,1.0965,2.059,2.1350000000000002,3
Drôme,Auvergne-Rhône-Alpes,Saint-Sorlin-en-Valloire,1.929,1.999,,,,2.039,1
Drôme,Auvergne-Rhône-Alpes,Saint-Vallier,1.95225,,0.998,,1.95475,2.00175,7
Saône-et-Loire,Bourgogne-Franche-Comté,Saint-Vallier,1.8900000000000001,1.9295,,,1.822,1.896,7
Drôme,Auvergne-Rhône-Alpes,Saulce-sur-Rhône,1.96,1.918,0.996,,1.9485000000000001,2.095,2
Drôme,Auvergne-Rhône-Alpes,Suze-la-Rousse,1.99,1.99,,,,,1
Drôme,Auvergne-Rhône-Alpes,Tain-l'Hermitage,1.946,1.995,0.998,,1.899,1.9959999999999998,4
Drôme,Auvergne-Rhône-Alpes,Tulette,1.9335,1.981,,,1.929,2.015,3
Drôme,Auvergne-Rhône-Alpes,Valence,1.9285,1.99,1.0358,1.0165,1.9124444444444444,2.001666666666667,14
Tarn-et-Garonne,Occitanie,Valence,1.967,1.9725,1.0895,,1.9283333333333335,2.029,14
Drôme,Auvergne-Rhône-Alpes,Verclause,1.888,,1.049,,1.889,1.998,1
Drôme,Auvergne-Rhône-Alpes,Étoile-sur-Rhône,1.909,,0.998,,1.879,1.989,1
Essonne,Île-de-France,Angerville,1.925,,0.982,,,1.908,1
Essonne,Île-de-France,Arpajon,1.99,,0.994,,1.99,1.99,1
Essonne,Île-de-France,Athis-Mons,2.059,,,,1.979,2.099,1
Essonne,Île-de-France,Avrainville,1.9929999999999999,,,0.949,1.9619999999999997,2.0495,2
Essonne,Île-de-France,Ballainvilliers,1.953,,0.994,0.964,1.894,,2
Essonne,Île-de-France,Ballancourt-sur-Essonne,1.955,1.969,,,,1.979,1
Essonne,Île-de-France,Baulne,1.943,,0.994,,1.916,1.99,1
Essonne,Île-de-France,Bièvres,2.299,,,1.039,2.249,2.369,2
Essonne,Île-de-France,Bondoufle,1.99,,,,1.99,1.99,1
Essonne,Île-de-France,Boussy-Saint-Antoine,1.961,,0.999,0.994,1.9745,2.013,2
Essonne,Île-de-France,Briis-sous-Forges,1.937,,1.249,1.054,1.934,1.99,1
Essonne,Île-de-France,Brunoy,1.9845000000000002,2.04,1.019,,1.899,2.0395000000000003,2
Essonne,Île-de-France,Brétigny-sur-Orge,1.955,1.979,0.961,,1.911,1.994,1
Essonne,Île-de-France,Champlan,2.141,,1.193,,2.094,2.134,1
Essonne,Île-de-France,Chilly-Mazarin,2.03375,,1.099,,1.99375,2.06875,5
Essonne,Île-de-France,Corbeil-Essonnes,1.9685000000000001,,0.999,,1.9525000000000001,2.023,3
Essonne,Île-de-France,Dourdan,1.9675,,0.996,0.999,1.9300000000000002,1.97,2
Essonne,Île-de-France,Draveil,1.9686666666666668,,0.994,0.964,1.9416666666666667,1.9896666666666667,4
Essonne,Île-de-France,Fleury-Mérogis,1.959,,,,1.9,1.99,1
Essonne,Île-de-France,Gif-sur-Yvette,2.023,,,,1.96125,2.0585,4
Essonne,Île-de-France,Gometz-la-Ville,1.905,1.916,,,1.874,1.954,1
Essonne,Île-de-France,Gometz-le-Châtel,,,,,,,1
Essonne,Île-de-France,Grigny,1.962,,,,1.931,1.99,2
Rhône,Auvergne-Rhône-Alpes,Grigny,1.915,1.91,,,1.869,,2
Essonne,Île-de-France,Igny,2.139,,,,2.139,2.259,1
Essonne,Île-de-France,Itteville,1.939,,0.998,,1.895,1.967,1
Essonne,Île-de-France,Janvry,1.99,,1.259,1.054,1.99,,1
Essonne,Île-de-France,Juvisy-sur-Orge,2.031,1.909,0.998,1.089,1.9634999999999998,2.169,2
Essonne,Île-de-France,La Ferté-Alais,1.946,1.952,,,,1.977,1
Essonne,Île-de-France,La Norville,1.954,,,,1.91,1.994,1
Essonne,Île-de-France,La Ville-du-Bois,1.935,1.887,,0.964,1.806,,1
Essonne,Île-de-France,Lardy,1.947,,0.998,,1.895,1.967,1
Essonne,Île-de-France,Le Mérévillois,1.939,,0.998,,,,1
Essonne,Île-de-France,Le Plessis-Pâté,2.139,,,,2.139,2.239,1
Essonne,Île-de-France,Les Ulis,2.0096666666666665,,1.079,0.969,2.029,2.149,3
Essonne,Île-de-France,Leuville-sur-Orge,1.954,1.95,0.948,,,1.964,1
Essonne,Île-de-France,Limours,1.99,,1.069,,1.99,1.99,1
Essonne,Île-de-France,Lisses,1.969,1.956,,,1.895,1.987,1
Essonne,Île-de-France,Longpont-sur-Orge,1.936,1.922,,,1.845,1.955,1
Essonne,Île-de-France,Marcoussis,2.0806666666666667,1.976,,1.089,2.018666666666667,2.1206666666666667,3
Essonne,Île-de-France,Marolles-en-Hurepoix,1.964,1.98,1.031,,1.917,1.992,1
